"num","time","src","dest","protocol","length","info","src_port","dest_port","src_ip","dest_ip","hardware_src_addr","hardware_dst_addr","set"
"762","4.117404","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"763","4.117468","rescomp-15-239085.stanford.edu","www.gtm.nytimes.com","TCP","54","49660  >  http [ACK] Seq=3016 Ack=19041 Win=66560 Len=0","49660","80","10.31.69.86","170.149.159.130","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"764","4.123244","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"765","4.125259","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"766","4.125317","rescomp-15-239085.stanford.edu","www.gtm.nytimes.com","TCP","54","49660  >  http [ACK] Seq=3016 Ack=21761 Win=66560 Len=0","49660","80","10.31.69.86","170.149.159.130","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"767","4.128641","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"769","4.143083","rescomp-15-239085.stanford.edu","224.0.0.252","LLMNR","64","Standard query 0xcfe0 A wpad","58770","5355","10.31.69.86","224.0.0.252","10.31.69.86","01:00:5e:00:00:fc","NYTimes"
"770","4.143131","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"771","4.143157","rescomp-15-239085.stanford.edu","www.gtm.nytimes.com","TCP","54","49660  >  http [ACK] Seq=3016 Ack=24481 Win=66560 Len=0","49660","80","10.31.69.86","170.149.159.130","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"772","4.144450","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"773","4.146038","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"774","4.146040","ec2-54-186-161-235.us-west-2.compute.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","54","https  >  49608 [ACK] Seq=33 Ack=36 Win=429 Len=0","443","49608","54.186.161.235","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"775","4.146040","iron.stanford.edu","rescomp-15-239085.stanford.edu","DNS","473","Standard query response 0x8985 A log.dmtry.com CNAME west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com A 54.69.167.143 A 52.27.161.156 A 52.32.212.150 A 52.32.167.99 A 54.187.84.45 A 50.112.148.133 A 52.34.204.79 A 54.68.106.236 NS ns-1769.awsdns-29.co.uk NS ns-332.awsdns-41.com NS ns-1475.awsdns-56.org NS ns-560.awsdns-06.net A 205.251.193.76 A 205.251.194.48 A 205.251.197.195 A 205.251.198.233","53","60505","171.67.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"776","4.146040","ice.stanford.edu","rescomp-15-239085.stanford.edu","DNS","473","Standard query response 0x8985 A log.dmtry.com CNAME west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com A 52.34.204.79 A 52.27.161.156 A 52.32.167.99 A 50.112.148.133 A 54.69.167.143 A 52.32.212.150 A 54.68.106.236 A 54.187.84.45 NS ns-560.awsdns-06.net NS ns-332.awsdns-41.com NS ns-1475.awsdns-56.org NS ns-1769.awsdns-29.co.uk A 205.251.193.76 A 205.251.194.48 A 205.251.197.195 A 205.251.198.233","53","60505","171.64.1.234","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"777","4.146040","sfo03s06-in-f2.1e100.net","rescomp-15-239085.stanford.edu","TCP","54","http  >  49625 [ACK] Seq=1 Ack=1057 Win=401 Len=0","80","49625","216.58.195.226","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"778","4.146066","rescomp-15-239085.stanford.edu","www.gtm.nytimes.com","TCP","54","49660  >  http [ACK] Seq=3016 Ack=27201 Win=66560 Len=0","49660","80","10.31.69.86","170.149.159.130","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"779","4.146632","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","66","49682  >  http [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1","49682","80","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"780","4.148291","sfo03s06-in-f2.1e100.net","rescomp-15-239085.stanford.edu","TCP","54","http  >  49624 [ACK] Seq=1 Ack=1060 Win=368 Len=0","80","49624","216.58.195.226","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"781","4.148292","sfo03s06-in-f2.1e100.net","rescomp-15-239085.stanford.edu","TCP","54","http  >  49500 [ACK] Seq=1 Ack=1079 Win=409 Len=0","80","49500","216.58.195.226","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"782","4.148292","pagead46.l.doubleclick.net","rescomp-15-239085.stanford.edu","TCP","54","http  >  49661 [ACK] Seq=1 Ack=1043 Win=45056 Len=0","80","49661","216.58.194.194","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"783","4.148292","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"784","4.148292","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"785","4.148293","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"786","4.148295","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"787","4.148296","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"788","4.148296","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","TCP","1414","[TCP segment of a reassembled PDU]","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"789","4.148296","www.gtm.nytimes.com","rescomp-15-239085.stanford.edu","HTTP","495","HTTP/1.1 200 OK  (text/html)","80","49660","170.149.159.130","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"790","4.148344","rescomp-15-239085.stanford.edu","www.gtm.nytimes.com","TCP","54","49660  >  http [ACK] Seq=3016 Ack=35802 Win=66560 Len=0","49660","80","10.31.69.86","170.149.159.130","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"791","4.149032","sfo03s06-in-f2.1e100.net","rescomp-15-239085.stanford.edu","HTTP","524","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)","80","49625","216.58.195.226","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"792","4.149033","sfo03s06-in-f2.1e100.net","rescomp-15-239085.stanford.edu","HTTP","524","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)","80","49624","216.58.195.226","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"793","4.149033","pagead46.l.doubleclick.net","rescomp-15-239085.stanford.edu","HTTP","524","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)","80","49661","216.58.194.194","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"794","4.149033","sfo03s06-in-f2.1e100.net","rescomp-15-239085.stanford.edu","HTTP","524","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)","80","49500","216.58.195.226","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"795","4.149034","s0-2mdn-net.l.google.com","rescomp-15-239085.stanford.edu","QUIC","170","Payload (Encrypted), Seq: 5","443","58966","216.58.194.166","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"796","4.175461","rescomp-15-239085.stanford.edu","s0-2mdn-net.l.google.com","QUIC","79","Payload (Encrypted), CID: 4546107879304615597, Seq: 7","58966","443","10.31.69.86","216.58.194.166","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"807","4.180745","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","66","http  >  49682 [SYN, ACK] Seq=0 Ack=1 Win=17922 Len=0 MSS=8961 SACK_PERM=1 WS=256","80","49682","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"808","4.180813","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","TCP","54","49682  >  http [ACK] Seq=1 Ack=1 Win=65536 Len=0","49682","80","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"809","4.180961","rescomp-15-239085.stanford.edu","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","HTTP","605","GET /879577/0/3532/132612264/71442409/555496/0/0/0/1.ver?at=p&d=Post&ta=72&tp=73&vd=1&jf=1&jt=1&jsv=4.5.0&oc=ADO&nc=0&num=0&sr=2400x1350x24&tz=7&url=http%3A%2F%2Fwww.nytimes.com%2F HTTP/1.1 ","49682","80","10.31.69.86","54.69.167.143","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"810","4.182412","rescomp-15-239085.stanford.edu","sfo07s13-in-f3.1e100.net","SSL","55","Continuation Data","49398","443","10.31.69.86","216.58.194.163","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"811","4.192676","sfo07s13-in-f3.1e100.net","rescomp-15-239085.stanford.edu","TCP","66","https  >  49398 [ACK] Seq=1 Ack=2 Win=361 Len=0 SLE=1 SRE=2","443","49398","216.58.194.163","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"812","4.199438","rescomp-15-239085.stanford.edu","sfo03s06-in-f2.1e100.net","TCP","54","49625  >  http [ACK] Seq=1057 Ack=471 Win=256 Len=0","49625","80","10.31.69.86","216.58.195.226","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"813","4.199438","rescomp-15-239085.stanford.edu","sfo03s06-in-f2.1e100.net","TCP","54","49624  >  http [ACK] Seq=1060 Ack=471 Win=253 Len=0","49624","80","10.31.69.86","216.58.195.226","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"814","4.199438","rescomp-15-239085.stanford.edu","sfo03s06-in-f2.1e100.net","TCP","54","49500  >  http [ACK] Seq=1079 Ack=471 Win=1240 Len=0","49500","80","10.31.69.86","216.58.195.226","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"815","4.199504","rescomp-15-239085.stanford.edu","pagead46.l.doubleclick.net","TCP","54","49661  >  http [ACK] Seq=1043 Ack=471 Win=65280 Len=0","49661","80","10.31.69.86","216.58.194.194","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"816","4.217752","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","TCP","54","http  >  49682 [ACK] Seq=1 Ack=552 Win=19200 Len=0","80","49682","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"817","4.217752","west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com","rescomp-15-239085.stanford.edu","HTTP","315","HTTP/1.1 204 No Content ","80","49682","54.69.167.143","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"818","4.225625","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TLSv1.2","502","Application Data","49477","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"819","4.225754","rescomp-15-239085.stanford.edu","a23-73-216-254.deploy.static.akamaitechnologies.com","TLSv1.2","456","Application Data","49429","443","10.31.69.86","23.73.216.254","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"820","4.225825","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TLSv1.2","494","Application Data","49480","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"821","4.225897","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TLSv1.2","462","Application Data","49474","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"822","4.225966","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TLSv1.2","538","Application Data","49418","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"823","4.227974","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TLSv1.2","519","Application Data","49475","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"824","4.232101","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","54","https  >  49429 [ACK] Seq=1 Ack=403 Win=1047 Len=0","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"825","4.232101","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49480 [ACK] Seq=1 Ack=441 Win=1181 Len=0","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"826","4.232101","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49474 [ACK] Seq=1 Ack=409 Win=1047 Len=0","443","49474","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"827","4.232102","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49477 [ACK] Seq=1 Ack=449 Win=1013 Len=0","443","49477","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"828","4.232102","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"829","4.235796","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"830","4.235796","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"831","4.235798","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"832","4.235798","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"833","4.235799","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"834","4.235799","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"835","4.235800","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"836","4.235800","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","54","https  >  49418 [ACK] Seq=1 Ack=485 Win=1415 Len=0","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"837","4.235800","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"838","4.235802","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"839","4.235803","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"840","4.235803","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TLSv1.2","407","Application Data","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"841","4.235803","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"842","4.235804","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"843","4.235805","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"844","4.235805","a23-73-216-254.deploy.static.akamaitechnologies.com","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49429","23.73.216.254","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"845","4.235805","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","1508","Application Data","443","49474","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"846","4.235806","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"847","4.235807","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"848","4.235902","rescomp-15-239085.stanford.edu","a23-73-216-254.deploy.static.akamaitechnologies.com","TCP","54","49429  >  https [ACK] Seq=403 Ack=22254 Win=256 Len=0","49429","443","10.31.69.86","23.73.216.254","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"849","4.235971","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TCP","54","49480  >  https [ACK] Seq=441 Ack=2921 Win=256 Len=0","49480","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"850","4.236477","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"851","4.236478","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"852","4.236479","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"853","4.236480","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"854","4.236480","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"855","4.236481","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"856","4.236505","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TCP","54","49480  >  https [ACK] Seq=441 Ack=11681 Win=256 Len=0","49480","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"857","4.240505","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"858","4.240505","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"859","4.240506","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"860","4.240507","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","1514","Application Data","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"861","4.240507","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"862","4.240508","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","778","Application Data","443","49480","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"863","4.240508","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"864","4.240509","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"865","4.240509","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"866","4.240509","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"867","4.240511","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"868","4.240512","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"869","4.240512","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"870","4.240513","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TLSv1.2","727","Application Data","443","49418","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"871","4.240569","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TCP","54","49480  >  https [ACK] Seq=441 Ack=19705 Win=256 Len=0","49480","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"872","4.240613","rescomp-15-239085.stanford.edu","e5482.g.akamaiedge.net","TCP","54","49418  >  https [ACK] Seq=485 Ack=10894 Win=256 Len=0","49418","443","10.31.69.86","23.73.202.62","10.31.69.86","00:00:5e:00:01:6b","NYTimes"
"873","4.251373","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49477","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"874","4.251373","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49477","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
"875","4.251375","e5482.g.akamaiedge.net","rescomp-15-239085.stanford.edu","TCP","1514","[TCP segment of a reassembled PDU]","443","49477","23.73.202.62","10.31.69.86","JuniperN_7e:b3:c1","a0:a8:cd:44:9e:6d","NYTimes"
